FMT, 128, 89, FMT, BBnNZ, Type,Length,Name,Format,Columns
FMT, 129, 31, PARM, QNf, TimeUS,Name,Value
FMT, 130, 50, GPS, QBIHBcLLeeEefB, TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,RAlt,Alt,Spd,GCrs,VZ,U
FMT, 132, 49, IMU, QffffffIIfBB, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
FMT, 133, 75, MSG, QZ, TimeUS,Message
FMT, 134, 39, RCIN, Qhhhhhhhhhhhhhh, TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
FMT, 135, 35, RCOU, Qhhhhhhhhhhhh, TimeUS,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12
FMT, 137, 25, BARO, Qffcf, TimeUS,Alt,Press,Temp,CRt
FMT, 138, 17, POWR, QCCH, TimeUS,Vcc,VServo,Flags
FMT, 145, 45, CMD, QHHHfffffff, TimeUS,CTot,CNum,CId,Prm1,Prm2,Prm3,Prm4,Lat,Lng,Alt
FMT, 146, 20, RAD, QBBBBBHH, TimeUS,RSSI,RemRSSI,TxBuf,Noise,RemNoise,RxErrors,Fixed
FMT, 148, 39, CAM, QIHLLeeccC, TimeUS,GPSTime,GPSWeek,Lat,Lng,Alt,RelAlt,Roll,Pitch,Yaw
FMT, 164, 29, ARSP, Qffcff, TimeUS,Airspeed,DiffPress,Temp,RawPress,Offset
FMT, 166, 25, CURR, QhhhHfh, TimeUS,Throttle,Volt,Curr,Vcc,CurrTot,Volt2
FMT, 165, 27, ATT, QccccCCCC, TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
FMT, 167, 30, MAG, QhhhhhhhhhB, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health
FMT, 170, 13, MODE, QMB, TimeUS,Mode,ModeNum
FMT, 131, 50, GPS2, QBIHBcLLeeEefB, TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,RAlt,Alt,Spd,GCrs,VZ,U
FMT, 136, 49, IMU2, QffffffIIfBB, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
FMT, 149, 49, IMU3, QffffffIIfBB, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
FMT, 139, 29, AHR2, QccCfLL, TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng
FMT, 180, 27, POS, QLLff, TimeUS,Lat,Lng,Alt,RelAlt
FMT, 140, 29, SIM, QccCfLL, TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng
FMT, 141, 47, EKF1, QccCffffffccc, TimeUS,Roll,Pitch,Yaw,VN,VE,VD,PN,PE,PD,GX,GY,GZ
FMT, 142, 30, EKF2, Qbbbcchhhhhh, TimeUS,Ratio,AZ1bias,AZ2bias,VWN,VWE,MN,ME,MD,MX,MY,MZ
FMT, 143, 31, EKF3, Qcccccchhhc, TimeUS,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IVT
FMT, 144, 31, EKF4, QcccccccbbBBH, TimeUS,SV,SP,SH,SMX,SMY,SMZ,SVT,OFN,EFE,FS,TS,SS
FMT, 150, 34, TERR, QBLLHffHH, TimeUS,Status,Lat,Lng,Spacing,TerrH,CHeight,Pending,Loaded
FMT, 151, 18, UBX1, QBHBBH, TimeUS,Instance,noisePerMS,jamInd,aPower,agcCnt
FMT, 152, 16, UBX2, QBbBbB, TimeUS,Instance,ofsI,magI,ofsQ,magQ
FMT, 153, 24, UBX3, QBfff, TimeUS,Instance,hAcc,vAcc,sAcc
FMT, 171, 42, GRAW, QIHBBddfBbB, TimeUS,WkMS,Week,numSV,sv,cpMes,prMes,doMes,mesQI,cno,lli
FMT, 172, 24, GRXH, QdHbBB, TimeUS,rcvTime,week,leapS,numMeas,recStat
FMT, 173, 41, GRXS, QddfBBBHBBBBB, TimeUS,prMes,cpMes,doMes,gnss,sv,freq,lock,cno,prD,cpD,doD,trk
FMT, 154, 19, ESC1, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 155, 19, ESC2, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 156, 19, ESC3, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 157, 19, ESC4, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 158, 19, ESC5, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 159, 19, ESC6, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 160, 19, ESC7, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 161, 19, ESC8, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 162, 28, EKF5, QBhhhcccCC, TimeUS,normInnov,FIX,FIY,AFI,HAGL,offset,RI,meaRng,errHAGL
FMT, 168, 30, MAG2, QhhhhhhhhhB, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health
FMT, 169, 30, MAG3, QhhhhhhhhhB, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health
FMT, 174, 31, ACC1, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 175, 31, ACC2, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 176, 31, ACC3, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 177, 31, GYR1, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 178, 31, GYR2, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 179, 31, GYR3, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 181, 35, PIDR, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 182, 35, PIDP, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 183, 35, PIDY, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 184, 35, PIDA, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 185, 35, PIDS, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 163, 25, BAR2, Qffcf, TimeUS,Alt,Press,Temp,CRt
FMT, 186, 35, VIBE, QfffIII, TimeUS,VibeX,VibeY,VibeZ,Clip0,Clip1,Clip2
FMT, 187, 43, IMT, Qffffffff, TimeUS,DelT,DelvT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 188, 43, IMT2, Qffffffff, TimeUS,DelT,DelvT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 189, 43, IMT3, Qffffffff, TimeUS,DelT,DelvT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 190, 24, ORGN, QBLLe, TimeUS,Type,Lat,Lng,Alt
FMT, 191, 19, RPM, Qff, TimeUS,rpm1,rpm2
FMT, 2, 30, PM, QIHIhhhBH, TimeUS,LTime,MLC,gDt,GDx,GDy,GDz,I2CErr,INSErr
FMT, 3, 14, STRT, QBH, TimeUS,SType,CTot
FMT, 0, 27, CTUN, Qcccchhf, TimeUS,NavRoll,Roll,NavPitch,Pitch,ThrOut,RdrOut,AccY
FMT, 1, 33, NTUN, QCfccccfI, TimeUS,Yaw,WpDist,TargBrg,NavBrg,AltErr,Arspd,Alt,GSpdCM
FMT, 8, 31, SONR, QHfffBBf, TimeUS,DistCM,Volt,BaroAlt,GSpd,Thr,Cnt,Corr
FMT, 9, 14, ARM, QBH, TimeUS,ArmState,ArmChecks
FMT, 147, 27, ATRP, QBBcfff, TimeUS,Type,State,Servo,Demanded,Achieved,P
FMT, 10, 18, STAT, QBfBB, TimeUS,isFlying,isFlyProb,Armed,Safety
FMT, 11, 28, OF, QBffff, TimeUS,Qual,flowX,flowY,bodyX,bodyY
FMT, 6, 59, TECS, Qffffffffffff, TimeUS,h,dh,h_dem,dh_dem,sp_dem,sp,dsp,ith,iph,th,ph,dsp_dem
MSG, 3453000, ArduPlane V3.4.0 (368af2ce)
IMT, 39535000, 0.02, 0.02, 0.0002871022, 0.0008145845, 7.719563E-05, 0.07572693, 0.002661001, -0.2098146
IMT2, 39535000, 0.02, 0.02, 0.0002936028, 0.0008310217, 6.265947E-05, 0.07571268, 0.002704211, -0.2098634
SONR, 39535000, 0, 0, 8.270411, 19.84, 100, 0, 0
ATT, 39555000, 0.91, -0.46, 15.66, 15.54, 0.00, 89.35, 0.00, 0.01
PIDR, 39555000, 2.76, 1.953169, 2.727641, 0.2132006, 0, 0
PIDP, 39555000, 0.3218271, 0.2277473, 0.04339957, -0.2208315, 0, 0
PIDY, 39555000, 0, 0, 0, 0, 0, 0
PIDS, 39555000, 0, 0, 0, 0, 0, 0
EKF1, 39555000, -0.46, 15.54, 89.35, 0.2762085, 20.12949, -5.592648, -1.345221, 68.37601, -8.327778, 0.01, 0.01, 0.01
EKF2, 39555000, 49, 1, 1, 0.00, 0.00, 161, -3, -362, 0, 0, 0
EKF3, 39555000, -0.04, -0.01, -0.04, -0.21, 0.00, 0.28, 0, 0, 0, -0.12
EKF4, 39555000, 0.01, 0.01, 0.02, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 39555000, -0.74, 15.68, 90.17, 38.65, 53.946629, -1.0661105
SIM, 39555000, -0.65, 15.60, 89.33, 38.62, 53.9466285, -1.0660626
POS, 39555000, 53.946628, -1.0660674, 38.7, 8.327778
IMU, 39555000, 0.01362951, 0.04078108, 0.002926454, 3.773693, 0.129769, -10.47481, 0, 0, 0, 1, 1
IMU2, 39555000, 0.01390263, 0.04069775, 0.003258201, 3.766492, 0.1396035, -10.46184, 0, 0, 0, 1, 1
IMT, 39555000, 0.02, 0.02, 0.0002725902, 0.0008156215, 5.852908E-05, 0.07547387, 0.002595379, -0.2094962
IMT2, 39555000, 0.02, 0.02, 0.0002780525, 0.0008139549, 6.516402E-05, 0.07532984, 0.002792069, -0.2092368
SONR, 39555000, 0, 0, 8.270411, 19.84, 100, 0, 0
ATT, 39575000, 0.91, -0.44, 15.66, 15.59, 0.00, 89.35, 0.00, 0.00
PIDR, 39575000, 2.74, 1.939016, 2.730877, 0.2157241, 0, 0
PIDP, 39575000, 0.2417131, 0.1710531, 0.03999311, -0.2270974, 0, 0
PIDY, 39575000, 0, 0, 0, 0, 0, 0
PIDS, 39575000, 0, 0, 0, 0, 0, 0
EKF1, 39575000, -0.44, 15.59, 89.35, 0.2772014, 20.14605, -5.619104, -1.336247, 68.77895, -8.440785, 0.01, 0.01, 0.01
EKF2, 39575000, 49, 1, 1, 0.00, 0.00, 161, -3, -362, 0, 0, 0
EKF3, 39575000, -0.04, -0.01, -0.04, -0.21, 0.00, 0.17, 0, 0, 0, -0.12
EKF4, 39575000, 0.01, 0.01, 0.01, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 39575000, -0.73, 15.73, 90.17, 38.65, 53.946629, -1.0661105
SIM, 39575000, -0.63, 15.65, 89.33, 38.74, 53.9466285, -1.0660566
POS, 39575000, 53.946628, -1.0660612, 38.82, 8.440785
IMU, 39575000, 0.01393096, 0.04046143, 0.003953001, 3.77095, 0.1259727, -10.44684, 0, 0, 0, 1, 1
IMU2, 39575000, 0.01344412, 0.04020337, 0.004209835, 3.780511, 0.128446, -10.46109, 0, 0, 0, 1, 1
IMT, 39575000, 0.02, 0.02, 0.0002786193, 0.0008092286, 7.906002E-05, 0.07541899, 0.002519454, -0.2089367
IMT2, 39575000, 0.02, 0.02, 0.0002688825, 0.0008040673, 8.419669E-05, 0.07561023, 0.00256892, -0.2092219
SONR, 39575000, 0, 0, 8.270411, 19.84, 100, 0, 0
ATT, 39595000, 0.91, -0.43, 15.66, 15.63, 0.00, 89.35, 0.00, 0.00
PIDR, 39595000, 2.7, 1.910709, 2.734054, 0.2118377, 0, 0
PIDP, 39595000, 0.1416028, 0.1002081, 0.03646046, -0.2355101, 0, 0
PIDY, 39595000, 0, 0, 0, 0, 0, 0
PIDS, 39595000, 0, 0, 0, 0, 0, 0
EKF1, 39595000, -0.43, 15.63, 89.35, 0.2780376, 20.16253, -5.644784, -1.327258, 69.18228, -8.553689, 0.01, 0.01, 0.01
EKF2, 39595000, 49, 1, 1, 0.00, 0.00, 161, -3, -362, 0, 0, 0
EKF3, 39595000, -0.04, -0.01, -0.04, -0.21, 0.00, 0.05, 0, -1, 0, -0.12
EKF4, 39595000, 0.01, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 39595000, -0.71, 15.77, 90.18, 38.65, 53.946629, -1.0661105
SIM, 39595000, -0.62, 15.70, 89.33, 38.85, 53.9466285, -1.0660504
POS, 39595000, 53.9466281, -1.0660551, 38.93, 8.553689
IMU, 39595000, 0.01358826, 0.03972343, 0.004212338, 3.772201, 0.1395202, -10.44168, 0, 0, 0, 1, 1
IMU2, 39595000, 0.01262187, 0.03982604, 0.00438158, 3.771978, 0.1259714, -10.43299, 0, 0, 0, 1, 1
IMT, 39595000, 0.02, 0.02, 0.0002717653, 0.0007944686, 8.424677E-05, 0.07544403, 0.002790404, -0.2088337
IMT2, 39595000, 0.02, 0.02, 0.0002524373, 0.0007965208, 8.76316E-05, 0.07543956, 0.002519427, -0.2086599
MAG, 39595000, 96, -158, -351, 4, 13, -14, 0, 0, 0, 1
MAG2, 39595000, 96, -158, -351, 4, 13, -14, 0, 0, 0, 1
ARSP, 39595000, 21.13988, 224.1646, 0.00, 224.1646, 2013.475
BARO, 39595000, 8.910172, 100857.9, 29.73, 5.41044
TECS, 39595000, 8.553689, 5.644784, 8.575001, 0.2500057, 22.42695, 20.95626, 1.15126, 0.5, 348.4968, 1, 0.2770598, 0
SONR, 39595000, 0, 0, 8.910172, 19.84, 100, 0, 0
CTUN, 39595000, 0.91, -0.43, 15.66, 15.63, 100, 242, 0.1395202
NTUN, 39595000, 89.35, 69.12713, 90.12, 90.12, 11.45, 20.53, 8.910172, 1984
RCIN, 39595000, 1500, 1500, 1000, 1500, 1800, 1000, 1000, 1800, 0, 0, 0, 0, 0, 0
RCOU, 39595000, 1553, 1501, 2000, 1474, 1500, 1500, 1500, 1500, 1000, 1000, 1000, 1000
VIBE, 39595000, 0.006538833, 0.005685413, 0.01259003, 0, 0, 0
ATT, 39615000, 0.91, -0.41, 15.66, 15.68, 0.00, 89.35, 0.00, 0.01
PIDR, 39615000, 2.68, 1.896555, 2.737254, 0.2133033, 0, 0
PIDP, 39615000, 0.06150057, 0.0435221, 0.0328487, -0.2407838, 0, 0
PIDY, 39615000, 0, 0, 0, 0, 0, 0
PIDS, 39615000, 0, 0, 0, 0, 0, 0
EKF1, 39615000, -0.41, 15.68, 89.35, 0.2788527, 20.18069, -5.672499, -1.318146, 69.58797, -8.670101, 0.01, 0.01, 0.01
EKF2, 39615000, 49, 1, 1, 0.00, 0.00, 161, -3, -362, 0, 0, 0
EKF3, 39615000, -0.04, -0.01, -0.04, -0.21, 0.00, 0.58, -1, 0, 0, -0.25
EKF4, 39615000, 0.01, 0.01, 0.05, 0.00, 0.00, 0.00, 0.01, 0, 0, 0, 0, 9023
AHR2, 39615000, -0.70, 15.82, 90.18, 39.29, 53.946629, -1.0661105
SIM, 39615000, -0.60, 15.74, 89.34, 38.96, 53.9466285, -1.0660441
POS, 39615000, 53.9466282, -1.0660489, 39.05, 8.670101
IMU, 39615000, 0.0125722, 0.03972659, 0.003467732, 3.764048, 0.1274064, -10.42688, 0, 0, 0, 1, 1
IMU2, 39615000, 0.01344075, 0.03930097, 0.003875112, 3.765136, 0.1322629, -10.42856, 0, 0, 0, 1, 1
IMT, 39615000, 0.02, 0.02, 0.0002514439, 0.0007945318, 6.935465E-05, 0.07528095, 0.002548129, -0.2085376
IMT2, 39615000, 0.02, 0.02, 0.0002688151, 0.0007860194, 7.750225E-05, 0.07530271, 0.002645259, -0.2085712
UBX3, 39615000, 0, 1.5, 2, 0.4
GPS, 39615000, 3, 338051213, 1895, 10, 1.21, 53.9466285, -1.0661102, 8.55, 37.78, 20.02, 89.13, -5.36, 1
SONR, 39615000, 0, 0, 8.910172, 20.02, 100, 0, 0
ATT, 39635000, 0.90, -0.40, 15.87, 15.72, 0.00, 89.35, 0.00, 0.01
PIDR, 39635000, 2.62, 1.830611, 2.740286, 0.2021298, 0, 0
PIDP, 39635000, 0.3813832, 0.266475, 0.02986386, -0.1989894, 0, 0
PIDY, 39635000, 0, 0, 0, 0, 0, 0
PIDS, 39635000, 0, 0, 0, 0, 0, 0
EKF1, 39635000, -0.40, 15.72, 89.35, 0.27881, 20.19653, -5.699229, -1.310388, 69.99171, -8.78635, 0.01, 0.01, 0.01
EKF2, 39635000, 49, 1, 1, 0.00, 0.00, 161, -3, -362, 0, 0, 0
EKF3, 39635000, -0.03, -0.01, -0.03, -0.13, 0.00, 0.47, -1, 0, 0, -0.25
EKF4, 39635000, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.01, 0, 0, 0, 0, 9023
AHR2, 39635000, -0.68, 15.86, 90.18, 39.29, 53.946629, -1.0660491
SIM, 39635000, -0.59, 15.79, 89.34, 39.07, 53.9466285, -1.066038
POS, 39635000, 53.9466283, -1.0660427, 39.16, 8.78635
IMU, 39635000, 0.01218514, 0.03935375, 0.004093636, 3.767066, 0.1382514, -10.41067, 0, 0, 0, 1, 1
IMU2, 39635000, 0.01255523, 0.04049108, 0.003566077, 3.756728, 0.1390693, -10.40618, 0, 0, 0, 1, 1
IMT, 39635000, 0.02, 0.02, 0.0002437027, 0.0007870749, 8.187273E-05, 0.07534131, 0.002765027, -0.2082134
IMT2, 39635000, 0.02, 0.02, 0.0002511046, 0.0008098215, 7.132153E-05, 0.07513457, 0.002781387, -0.2081236
SONR, 39635000, 0, 0, 8.910172, 20.02, 100, 0, 0
ATT, 39655000, 0.90, -0.39, 15.87, 15.77, 0.00, 89.36, 0.00, 0.01
PIDR, 39655000, 2.6, 1.816637, 2.743345, 0.2039108, 0, 0
PIDP, 39655000, 0.3012918, 0.2105146, 0.02671321, -0.2100432, 0, 0
PIDY, 39655000, 0, 0, 0, 0, 0, 0
PIDS, 39655000, 0, 0, 0, 0, 0, 0
EKF1, 39655000, -0.39, 15.77, 89.36, 0.2787742, 20.21198, -5.725353, -1.30267, 70.39584, -8.902508, 0.01, 0.01, 0.01
EKF2, 39655000, 49, 1, 1, 0.00, 0.00, 161, -3, -362, 0, 0, 0
EKF3, 39655000, -0.03, -0.01, -0.03, -0.13, 0.00, 0.35, 0, 0, 0, -0.25
EKF4, 39655000, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.01, 0, 0, 0, 0, 9023
AHR2, 39655000, -0.67, 15.91, 90.18, 39.29, 53.946629, -1.0660491
SIM, 39655000, -0.57, 15.83, 89.34, 39.19, 53.9466285, -1.0660318
POS, 39655000, 53.9466283, -1.0660366, 39.28, 8.902508
IMU, 39655000, 0.0125593, 0.0393053, 0.003907849, 3.745266, 0.1292698, -10.40475, 0, 0, 0, 1, 1
IMU2, 39655000, 0.01193715, 0.04016287, 0.003582322, 3.746206, 0.1367528, -10.40283, 0, 0, 0, 1, 1
IMT, 39655000, 0.02, 0.02, 0.000251186, 0.000786106, 7.815697E-05, 0.07490532, 0.002585395, -0.2080949
IMT2, 39655000, 0.02, 0.02, 0.000238743, 0.0008032573, 7.164643E-05, 0.07492411, 0.002735055, -0.2080567
SONR, 39655000, 0, 0, 8.910172, 20.02, 100, 0, 0
ATT, 39675000, 0.90, -0.37, 15.87, 15.81, 0.00, 89.36, 0.00, 0.01
PIDR, 39675000, 2.58, 1.802663, 2.746382, 0.2025202, 0, 0
PIDP, 39675000, 0.2012037, 0.1405824, 0.02341946, -0.2195833, 0, 0
PIDY, 39675000, 0, 0, 0, 0, 0, 0
PIDS, 39675000, 0, 0, 0, 0, 0, 0
EKF1, 39675000, -0.37, 15.81, 89.36, 0.2787707, 20.22742, -5.750843, -1.29492, 70.80031, -9.018562, 0.01, 0.01, 0.01
EKF2, 39675000, 49, 1, 1, 0.00, 0.00, 161, -3, -362, 0, 0, 0
EKF3, 39675000, -0.03, -0.01, -0.03, -0.13, 0.00, 0.24, 0, 0, 0, -0.25
EKF4, 39675000, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.01, 0, 0, 0, 0, 9023
AHR2, 39675000, -0.66, 15.95, 90.19, 39.29, 53.946629, -1.0660491
SIM, 39675000, -0.56, 15.88, 89.35, 39.3, 53.9466285, -1.0660255
POS, 39675000, 53.9466284, -1.0660304, 39.39, 9.018562
IMU, 39675000, 0.01165846, 0.03906666, 0.003563183, 3.741985, 0.1357901, -10.39381, 0, 0, 0, 1, 1
IMU2, 39675000, 0.01219072, 0.0400857, 0.004065577, 3.755136, 0.1289011, -10.39088, 0, 0, 0, 1, 1
IMT, 39675000, 0.02, 0.02, 0.0002331691, 0.0007813332, 7.126365E-05, 0.0748397, 0.002715801, -0.2078761
IMT2, 39675000, 0.02, 0.02, 0.0002438144, 0.000801714, 8.131155E-05, 0.07510272, 0.002578022, -0.2078176
SONR, 39675000, 0, 0, 8.910172, 20.02, 100, 0, 0
ATT, 39695000, 0.90, -0.36, 15.87, 15.86, 0.00, 89.36, 0.00, 0.00
PIDR, 39695000, 2.54, 1.774715, 2.749386, 0.2002303, 0, 0
PIDP, 39695000, 0.1211221, 0.08462879, 0.0200119, -0.2271712, 0, 0
PIDY, 39695000, 0, 0, 0, 0, 0, 0
PIDS, 39695000, 0, 0, 0, 0, 0, 0
EKF1, 39695000, -0.36, 15.86, 89.36, 0.2786546, 20.24275, -5.775671, -1.287174, 71.20514, -9.13448, 0.01, 0.01, 0.01
EKF2, 39695000, 49, 1, 1, 0.00, 0.00, 161, -3, -362, 0, 0, 0
EKF3, 39695000, -0.03, -0.01, -0.03, -0.13, 0.00, 0.12, 0, 0, 0, -0.25
EKF4, 39695000, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.01, 0, 0, 0, 0, 9023
AHR2, 39695000, -0.64, 16.00, 90.19, 39.29, 53.946629, -1.0660491
SIM, 39695000, -0.55, 15.92, 89.35, 39.42, 53.9466285, -1.0660194
POS, 39695000, 53.9466285, -1.0660242, 39.51, 9.13448
IMU, 39695000, 0.01161186, 0.03927837, 0.004690606, 3.740696, 0.1409817, -10.38333, 0, 0, 0, 1, 1
IMU2, 39695000, 0.01193318, 0.04003054, 0.004545091, 3.752102, 0.1307998, -10.38017, 0, 0, 0, 1, 1
IMT, 39695000, 0.02, 0.02, 0.0002322372, 0.0007855674, 9.381212E-05, 0.07481392, 0.002819635, -0.2076665
IMT2, 39695000, 0.02, 0.02, 0.0002386636, 0.0008006108, 9.090181E-05, 0.07504204, 0.002615996, -0.2076033
MAG, 39695000, 98, -159, -350, 4, 13, -14, 0, 0, 0, 1
MAG2, 39695000, 98, -159, -350, 4, 13, -14, 0, 0, 0, 1
ARSP, 39695000, 20.56584, 212.1558, 0.00, 212.1558, 2013.475
BARO, 39695000, 9.260126, 100853.8, 29.73, 5.849985
TECS, 39695000, 9.13448, 5.775671, 9.155, 0.2499962, 22.42695, 21.06334, 1.08642, 0.5, 347.9037, 1, 0.2794337, 0
SONR, 39695000, 0, 0, 9.260126, 20.02, 100, 0, 0
CTUN, 39695000, 0.90, -0.36, 15.87, 15.86, 100, 235, 0.1409817
NTUN, 39695000, 89.36, 71.15025, 90.12, 90.12, 10.87, 20.54, 9.260126, 2002
RCIN, 39695000, 1500, 1500, 1000, 1500, 1800, 1000, 1000, 1800, 0, 0, 0, 0, 0, 0
RCOU, 39695000, 1552, 1502, 2000, 1474, 1500, 1500, 1500, 1500, 1000, 1000, 1000, 1000
VIBE, 39695000, 0.006554492, 0.005859098, 0.008844134, 0, 0, 0
ATT, 39715000, 0.90, -0.35, 15.87, 15.90, 0.00, 89.37, 0.00, 0.01
PIDR, 39715000, 2.52, 1.760741, 2.752371, 0.1990265, 0, 0
PIDP, 39715000, 0.02104299, 0.01470288, 0.01643687, -0.2383348, 0, 0
PIDY, 39715000, 0, 0, 0, 0, 0, 0
PIDS, 39715000, 0, 0, 0, 0, 0, 0
EKF1, 39715000, -0.35, 15.90, 89.37, 0.2785298, 20.2587, -5.801116, -1.279377, 71.61131, -9.252229, 0.01, 0.01, 0.01
EKF2, 39715000, 49, 1, 1, 0.00, 0.00, 161, -3, -362, 0, 0, 0
EKF3, 39715000, -0.03, -0.01, -0.03, -0.13, 0.00, 0.35, -1, 0, 0, -0.14
EKF4, 39715000, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 39715000, -0.63, 16.04, 90.19, 39.64, 53.946629, -1.0660491
SIM, 39715000, -0.53, 15.97, 89.35, 39.53, 53.9466285, -1.0660132
POS, 39715000, 53.9466286, -1.066018, 39.63, 9.252229
IMU, 39715000, 0.01066691, 0.0393671, 0.003911724, 3.726328, 0.1346577, -10.36477, 0, 0, 0, 1, 1
IMU2, 39715000, 0.01158008, 0.03890934, 0.004873988, 3.730267, 0.1314481, -10.36662, 0, 0, 0, 1, 1
IMT, 39715000, 0.02, 0.02, 0.0002133381, 0.000787342, 7.823447E-05, 0.07452656, 0.002693153, -0.2072954
IMT2, 39715000, 0.02, 0.02, 0.0002316015, 0.0007781868, 9.747977E-05, 0.07460534, 0.002628963, -0.2073324
SONR, 39715000, 0, 0, 9.260126, 20.02, 100, 0, 0
ATT, 39735000, 0.89, -0.33, 16.01, 15.94, 0.00, 89.37, 0.00, 0.01
PIDR, 39735000, 2.48, 1.731963, 2.755349, 0.198534, 0, 0
PIDP, 39735000, 0.2209696, 0.154319, 0.01323231, -0.2136374, 0, 0
PIDY, 39735000, 0, 0, 0, 0, 0, 0
PIDS, 39735000, 0, 0, 0, 0, 0, 0
EKF1, 39735000, -0.33, 15.94, 89.37, 0.2781517, 20.27347, -5.826076, -1.271634, 72.0167, -9.369793, 0.01, 0.01, 0.01
EKF2, 39735000, 49, 1, 1, 0.00, 0.00, 161, -3, -362, 0, 0, 0
EKF3, 39735000, -0.03, -0.01, -0.03, -0.13, 0.00, 0.24, 0, 0, 0, -0.14
EKF4, 39735000, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 39735000, -0.62, 16.09, 90.20, 39.64, 53.946629, -1.0660491
SIM, 39735000, -0.52, 16.01, 89.36, 39.65, 53.9466285, -1.066007
POS, 39735000, 53.9466286, -1.0660118, 39.74, 9.369793
IMU, 39735000, 0.01105263, 0.039113, 0.004450643, 3.727363, 0.1399113, -10.37281, 0, 0, 0, 1, 1
IMU2, 39735000, 0.01160726, 0.03870695, 0.005049232, 3.739505, 0.1463726, -10.361, 0, 0, 0, 1, 1
IMT, 39735000, 0.02, 0.02, 0.0002210526, 0.00078226, 8.901286E-05, 0.07454725, 0.002798226, -0.2074562
IMT2, 39735000, 0.02, 0.02, 0.0002321452, 0.0007741391, 0.0001009846, 0.07479009, 0.002927453, -0.20722
SONR, 39735000, 0, 0, 9.260126, 20.02, 100, 0, 0
ATT, 39755000, 0.89, -0.32, 16.01, 15.99, 0.00, 89.37, 0.00, 0.01
PIDR, 39755000, 2.44, 1.704028, 2.758244, 0.1930069, 0, 0
PIDP, 39755000, 0.1408983, 0.09839944, 0.009920502, -0.2207875, 0, 0
PIDY, 39755000, 0, 0, 0, 0, 0, 0
PIDS, 39755000, 0, 0, 0, 0, 0, 0
